date,goalCompletionLocation,goalPreviousStep1,goalPreviousStep2,goal3Completions,goal5Completions
2019-12-22,/events/info-taster-session-events/,/,(entrance),0,0
2019-12-22,/events/info-taster-session-events/,/data-analysis-announcement/,/events/info-taster-session-events/,0,0
2019-12-23,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-12-23,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-23,/events/info-taster-session-events/,/,(entrance),0,1
2019-12-23,/events/info-taster-session-events/,/data-analysis-announcement/,/courses/understanding-software-development/,1,0
2019-12-23,/events/info-taster-session-events/,/events/,/inverness/,0,0
2019-12-23,/events/info-taster-session-events/?fbclid=IwAR0YkycfTI6gCo3mGLjqfQVkxpUP21bYA_LsePP7S9r-QdOO-Dzuf47CnLs,(entrance),(not set),0,0
2019-12-24,/enquire/thank-you-for-your-enquiry/,/enquire/,/courses/professional-software-development/,0,0
2019-12-25,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/glasgow/,0,0
2019-12-25,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/Glasgow/,0,0
2019-12-25,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,2
2019-12-25,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/,0,0
2019-12-25,/events/info-taster-session-events/,/?fbclid=IwAR2z6tazxpkR9veLUVNyIhqH7Lx-JDIN4Srhc5mJq2UypWzPqZuvO0PTjq0,/courses/,0,0
2019-12-25,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2019-12-26,(entrance),(not set),(not set),0,0
2019-12-26,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2019-12-26,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/Glasgow/,0,1
2019-12-26,/events/info-taster-session-events/,(entrance),(not set),1,0
2019-12-27,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,1
2019-12-27,/courses/thank-you-data-analysis-application/,(entrance),(not set),0,0
2019-12-27,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2019-12-27,/events/info-taster-session-events/,/events/info-taster-session-events/,(entrance),0,1
2019-12-27,/events/info-taster-session-events/,/the-codeclan-experience/a-typical-day/,/the-codeclan-experience/,0,0
2019-12-27,/events/info-taster-session-events/?fbclid=IwAR0b4mVA8rMPxsY4nP-xb6IpGQPP9w0TCBABE09i7gtzhgYX46jek-mb1hc,(entrance),(not set),0,0
2019-12-27,/updates/newsletter-thank-you/,/,(entrance),2,3
2019-12-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/apply/,0,1
2019-12-28,/courses/professional-software-development/thank-you-syllabus-download/,/courses/r-programming/,/site-map/,0,0
2019-12-28,/courses/thank-you-for-your-application/,/,(entrance),1,0
2019-12-28,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,(entrance),(not set),0,0
2019-12-28,/events/info-taster-session-events/,/courses/professional-software-development/curriculum/,/courses/professional-software-development/,0,0
2019-12-28,/events/info-taster-session-events/,/data-analysis-announcement/,/data-analysis-announcement/,0,1
2019-12-28,/events/info-taster-session-events/?fbclid=IwAR3lmw7UDikimMxWN2wxinEWX6Y5mbveutObIFYg6PQOOrgZoih7k7D2kg4,(entrance),(not set),0,1
2019-12-29,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2019-12-29,/enquire/thank-you-for-your-enquiry/,/for-employers/become-a-partner/,/for-employers/hire-with-codeclan/,1,0
2019-12-29,/events/info-taster-session-events/,/courses/professional-software-development/,/,1,0
2019-12-29,/updates/newsletter-thank-you/,/,/the-codeclan-experience/a-typical-day/,0,1
2019-12-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/application-and-dates/,0,0
2019-12-30,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-30,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2019-12-30,/enquire/thank-you-for-your-enquiry/,/enquire/?fbclid=IwAR0OfL2g9dFYYVYY0TfbD8LmKl7EhIC4eE7_gCFHslZK3UcIzsFXMGyIoJQ,(entrance),3,0
2019-12-30,/events/info-taster-session-events/,(entrance),(not set),0,0
2019-12-30,/events/info-taster-session-events/,/courses/professional-software-development/,/Glasgow/,0,0
2019-12-30,/events/info-taster-session-events/,/courses/professional-software-development/,/the-codeclan-experience/the-alumni/,0,0
2019-12-30,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2019-12-31,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2019-12-31,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2019-12-31,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/curriculum/,(entrance),0,0
2019-12-31,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/courses/professional-software-development/,1,0
2019-12-31,/events/info-taster-session-events/,(entrance),(not set),1,0
2020-01-01,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-01,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/glasgow/,0,0
2020-01-01,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/,0,0
2020-01-01,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2020-01-01,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/,0,0
2020-01-01,/events/info-taster-session-events/,(entrance),(not set),0,0
2020-01-01,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,0,0
2020-01-01,/events/info-taster-session-events/,/events/alumni-events/,/events/info-taster-session-events/,0,0
2020-01-01,/events/info-taster-session-events/,/events/info-taster-session-events/,(entrance),0,0
2020-01-01,/updates/newsletter-thank-you/,/blog/2018-our-year-in-review/,(entrance),1,0
2020-01-02,/courses/professional-software-development/thank-you-syllabus-download/,(entrance),(not set),0,1
2020-01-02,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,1
2020-01-02,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-02,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,0,0
2020-01-02,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,1,0
2020-01-02,/events/info-taster-session-events/,(entrance),(not set),0,0
2020-01-02,/events/info-taster-session-events/,/,(entrance),0,0
2020-01-02,/events/info-taster-session-events/,/courses/professional-software-development/,(entrance),1,0
2020-01-02,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2020-01-02,/events/info-taster-session-events/,/data-analysis-announcement/,/,0,0
2020-01-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-03,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/,0,1
2020-01-03,/courses/thank-you-applying-web-development/,(entrance),(not set),0,0
2020-01-03,/courses/thank-you-for-your-application/,(entrance),(not set),0,1
2020-01-03,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/,0,0
2020-01-03,/events/info-taster-session-events/,(entrance),(not set),1,0
2020-01-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/,1,1
2020-01-04,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2020-01-04,/courses/thank-you-for-your-application/,(entrance),(not set),1,0
2020-01-04,/events/info-taster-session-events/,(entrance),(not set),0,0
2020-01-04,/events/info-taster-session-events/,/,(entrance),0,1
2020-01-04,/events/info-taster-session-events/,/courses/professional-software-development/,/,0,0
2020-01-05,(entrance),(not set),(not set),0,0
2020-01-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-05,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/cost-and-funding/,0,1
2020-01-05,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/,1,0
2020-01-05,/events/info-taster-session-events/,/courses/professional-software-development/,/courses/edinburgh/,0,1
2020-01-05,/events/info-taster-session-events/?fbclid=IwAR0zFHqy4Vc-251YORCtH2BssiTdQDnvdq3T_SyQiNaA0MWuNAbLSz996rE,(entrance),(not set),1,0
2020-01-05,/updates/newsletter-thank-you/,/,/data-analysis-announcement/,0,0
2020-01-05,/updates/newsletter-thank-you/,/courses/agile-for-effective-teams/,/,0,0
2020-01-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,(entrance),0,0
2020-01-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/,0,0
2020-01-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/courses/professional-software-development/curriculum/,0,0
2020-01-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/data-analysis-announcement/,0,0
2020-01-06,/courses/professional-software-development/thank-you-syllabus-download/,/courses/professional-software-development/,/glasgow/,0,0
2020-01-06,/courses/thank-you-for-your-application/,(entrance),(not set),0,0
2020-01-06,/courses/thank-you-for-your-application/,/courses/edaid-apply/psd/course_application_2,/courses/edaid-apply/psd/course_application_1,0,0
2020-01-06,/courses/thank-you-for-your-application/,/courses/professional-software-development/apply/,(entrance),0,0
2020-01-06,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,(entrance),0,0
2020-01-06,/data-analysis-announcement/data-analysis-thank-you-for-registering-interest/,/data-analysis-announcement/,/,0,1
2020-01-06,/events/alumni-events/,/events/info-taster-session-events/,/,1,1
